,taxonID,acceptedNameUsageID,parentNameUsageID,scientificName,scientificNameAuthorship,kingdom,phylum,class,order,superfamily,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,modified,namePublishedIn,scientificNameID,verbatimTaxonRank,taxonRemarks,higherClassification
63,943821,180091.0,,"Atlanthropus Arambourg, 1954","Arambourg, 1954",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943821,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
64,943849,180091.0,,"Cyphanthropus Pycraft, 1928","Pycraft, 1928",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943849,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
65,943857,180091.0,,"Europanthropus Wüst, 1950","Wüst, 1950",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943857,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
66,943878,180091.0,,"Javanthropus Oppenoorth, 1932","Oppenoorth, 1932",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943878,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
67,943901,180091.0,,"Maueranthropus Montandon, 1943","Montandon, 1943",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943901,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
68,943902,180091.0,,"Meganthropus Weidenreich, 1944","Weidenreich, 1944",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943902,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
69,943923,180091.0,,"Nipponanthropus Hasebe, 1948","Hasebe, 1948",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943923,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
70,943926,180091.0,,"Notanthropus Sergi, 1911","Sergi, 1911",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943926,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
71,943937,180091.0,,"Palaeanthropus Bonarelli, 1907","Bonarelli, 1907",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943937,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
72,943942,180091.0,,"Pithecanthropus Dubois, 1894","Dubois, 1894",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943942,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
73,943949,180091.0,,"Praehomo von Eickstedt, 1932","von Eickstedt, 1932",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943949,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
74,943952,180091.0,,"Proanthropus Wilser, 1900","Wilser, 1900",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943952,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
75,943956,180091.0,,"Pseudhomo Ameghino, 1909","Ameghino, 1909",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943956,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
76,943980,180091.0,,"Sinanthropus Black and Zdansky, 1927","Black and Zdansky, 1927",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943980,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
77,943987,180091.0,,"Tchadanthropus Coppens, 1965","Coppens, 1965",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943987,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
78,943988,180091.0,,"Telanthropus Broom and Robinson, 1949","Broom and Robinson, 1949",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,,,genus,heterotypicSynonym,2021-03-29,,943988,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
79,943814,572816.0,,"Agipan Rafinesque, 1815","Rafinesque, 1815",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,,,genus,heterotypicSynonym,2021-03-29,,943814,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae
80,943830,572816.0,,"Calyptrocebus Reichenbach, 1862","Reichenbach, 1862",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,,,genus,heterotypicSynonym,2021-03-29,,943830,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae
81,943856,572816.0,,"Eucebus Reichenbach, 1862","Reichenbach, 1862",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,,,genus,heterotypicSynonym,2021-03-29,,943856,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae
82,943932,572816.0,,"Otocebus Reichenbach, 1862","Reichenbach, 1862",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,,,genus,heterotypicSynonym,2021-03-29,,943932,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae
83,943957,572816.0,,"Pseudocebus Reichenbach, 1862","Reichenbach, 1862",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,,,genus,heterotypicSynonym,2021-03-29,,943957,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae
84,943815,,943810.0,"Allochrocebus Elliot, 1913","Elliot, 1913",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,,,,,genus,valid,2021-03-29,,943815,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini
85,943816,572785.0,,"Altililemur Elliot, 1913","Elliot, 1913",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Cheirogaleus,,,,genus,heterotypicSynonym,2021-03-29,,943816,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
86,943832,572785.0,,"Cebugale Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Cheirogaleus,,,,genus,heterotypicSynonym,2021-03-29,,943832,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
87,943906,572785.0,,"Mioxocebus Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Cheirogaleus,,,,genus,heterotypicSynonym,2021-03-29,,943906,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
88,943917,572785.0,,"Myspithecus F. Cuvier, 1842","F. Cuvier, 1842",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Cheirogaleus,,,,genus,synonym,2021-03-29,,943917,,"S.N. Alexander, ITIS Data Development Specialist: Myspithecus F. Cuvier, 1842 is a junior homonym of Myspithecus de Blainville, 1839",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
89,943931,572785.0,,"Opolemur Gray, 1873","Gray, 1873",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Cheirogaleus,,,,genus,heterotypicSynonym,2021-03-29,,943931,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
90,943817,572812.0,,"Ameranthropoides Montandon, 1929","Montandon, 1929",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ateles,,,,genus,heterotypicSynonym,2021-03-29,,943817,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae
91,943911,572812.0,,"Montaneia Ameghino, 1911","Ameghino, 1911",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ateles,,,,genus,heterotypicSynonym,2021-03-29,,943911,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae
92,943938,572812.0,,"Paniscus Rafinesque, 1815","Rafinesque, 1815",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ateles,,,,genus,heterotypicSynonym,2021-03-29,,943938,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae
93,943969,572812.0,,"Sapajou Lacépède, 1799","Lacépède, 1799",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ateles,,,,genus,synonym,2021-03-29,,943969,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae
94,943818,572838.0,,"Anthropopithecus de Blainville, 1838","de Blainville, 1838",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,heterotypicSynonym,2021-03-29,,943818,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
95,943824,572838.0,,"Bonobo Tratz and Heck, 1954","Tratz and Heck, 1954",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,heterotypicSynonym,2021-03-29,,943824,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
96,943854,572838.0,,"Engeco Haeckel, 1866","Haeckel, 1866",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,heterotypicSynonym,2021-03-29,,943854,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
97,943859,572838.0,,"Fsihego de Pauw, 1905","de Pauw, 1905",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,heterotypicSynonym,2021-03-29,,943859,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
98,943872,572838.0,,"Hylanthropus Gloger, 1841","Gloger, 1841",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,heterotypicSynonym,2021-03-29,,943872,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
99,943947,572838.0,,"Pongo Haeckel, 1866","Haeckel, 1866",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,synonym,2021-03-29,,943947,,"S.N. Alexander, ITIS Data Development Specialist: Pongo Haeckel, 1866 is a junior homonym of Pongo Lacépède, 1799",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
100,943955,572838.0,,"Pseudanthropos Reichenbach, 1860","Reichenbach, 1860",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,heterotypicSynonym,2021-03-29,,943955,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
101,943989,572838.0,,"Theranthropus Brookes, 1828","Brookes, 1828",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,heterotypicSynonym,2021-03-29,,943989,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
102,943990,572838.0,,"Troglodytes É. Geoffroy Saint-Hilaire, 1812","É. Geoffroy Saint-Hilaire, 1812",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Pan,,,,genus,synonym,2021-03-29,,943990,,"Wilson & Reeder, eds. (2005): Troglodytes É. Geoffroy, 1812 (chimpanzee) is a junior homonym of Troglodytes Vieillot, 1806 (wren) (TSN 178540)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae
103,943822,572796.0,,"Aye-aye Lacépède, 1799","Lacépède, 1799",Animalia,Chordata,Mammalia,Primates,,Daubentoniidae,Daubentonia,,,,genus,heterotypicSynonym,2021-03-29,,943822,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae
104,572844,572796.0,,"Chiromys Illiger, 1811","Illiger, 1811",Animalia,Chordata,Mammalia,Primates,,Daubentoniidae,Daubentonia,,,,genus,heterotypicSynonym,2021-03-29,,572844,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae
105,943840,572796.0,,"Cheyromys É. Geoffroy Saint-Hilaire, 1803","É. Geoffroy Saint-Hilaire, 1803",Animalia,Chordata,Mammalia,Primates,,Daubentoniidae,Daubentonia,,,,genus,heterotypicSynonym,2021-03-29,,943840,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae
106,943918,572796.0,,"Myspithecus de Blainville, 1839","de Blainville, 1839",Animalia,Chordata,Mammalia,Primates,,Daubentoniidae,Daubentonia,,,,genus,heterotypicSynonym,2021-03-29,,943918,,"S.N. Alexander, ITIS Data Development Specialist: Myspithecus F. Cuvier, 1842 is a junior homonym of Myspithecus de Blainville, 1839",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae
107,943960,572796.0,,"Psilodactylus Oken, 1816","Oken, 1816",Animalia,Chordata,Mammalia,Primates,,Daubentoniidae,Daubentonia,,,,genus,synonym,2021-03-29,,943960,,"Wilson & Reeder, eds. (2005): Synonym status:  [unavailable]",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae
108,943973,572796.0,,"Scolecophagus É. Geoffroy Saint-Hilaire, 1795","É. Geoffroy Saint-Hilaire, 1795",Animalia,Chordata,Mammalia,Primates,,Daubentoniidae,Daubentonia,,,,genus,heterotypicSynonym,2021-03-29,,943973,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae
109,943823,572786.0,,"Azema Gray, 1870","Gray, 1870",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Microcebus,,,,genus,heterotypicSynonym,2021-03-29,,943823,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
110,943864,572786.0,,"Gliscebus Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Microcebus,,,,genus,heterotypicSynonym,2021-03-29,,943864,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
111,943913,572786.0,,"Murilemur Gray, 1870","Gray, 1870",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Microcebus,,,,genus,heterotypicSynonym,2021-03-29,,943913,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
112,943914,572786.0,,"Myocebus Wagner, 1841","Wagner, 1841",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Microcebus,,,,genus,heterotypicSynonym,2021-03-29,,943914,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
113,943916,572786.0,,"Myscebus Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Microcebus,,,,genus,heterotypicSynonym,2021-03-29,,943916,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
114,943971,572786.0,,"Scartes Swainson, 1835","Swainson, 1835",Animalia,Chordata,Mammalia,Primates,Cheirogaleoidea,Cheirogaleidae,Microcebus,,,,genus,heterotypicSynonym,2021-03-29,,943971,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Cheirogaleoidea|Cheirogaleidae
115,943825,572836.0,,"Brachitanytes Schultz, 1932","Schultz, 1932",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hylobatidae,Hylobates,,,,genus,heterotypicSynonym,2021-03-29,,943825,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hylobatidae
